NET_neuronI_neuronJ,Strength
valid_86_98,0.0396137579984
valid_86_99,0.13488772214
valid_86_100,0.0806799829637
valid_87_1,0.41780349654
valid_87_2,0.490006556897
valid_87_3,0.331586099673
valid_87_4,0.19702280668
valid_87_5,0.101308521232
valid_87_6,0.932463670404
valid_87_7,0.74664074412
valid_87_8,0.250724251972
valid_87_9,0.36791363242
valid_87_10,0.910950865045
valid_87_11,0.514279507447
valid_87_12,0.65500449141
valid_87_13,0.478560116839
valid_87_14,0.825791098546
valid_87_15,0.598230279724
valid_87_16,0.461856568255
valid_87_17,0.110705311064
valid_87_18,0.513718056281
valid_87_19,0.358284256255
valid_87_20,0.506785017843
valid_87_21,0.343112404789
valid_87_22,0.200669884591
valid_87_23,0.544661006185
valid_87_24,0.347290366464
valid_87_25,0.729600572309
valid_87_26,0.534163060886
valid_87_27,0.389062647735
valid_87_28,0.131411522505
valid_87_29,0.873969511573
valid_87_30,0.10505594504
valid_87_31,0.381030299058
valid_87_32,0.726214490319
valid_87_33,0.545187126535
valid_87_34,0.367467939564
valid_87_35,0.397508987255
valid_87_36,0.556673522377
valid_87_37,0.27542047575
valid_87_38,0.544128338845
valid_87_39,0.37865554476
valid_87_40,0.295452252046
valid_87_41,0.63104599972
valid_87_42,0.19506506741
valid_87_43,0.652495673622
valid_87_44,0.711618412708
valid_87_45,0.739273261577
valid_87_46,0.84424898517
valid_87_47,0.572626143223
valid_87_48,0.219521353147
valid_87_49,0.428882370651
valid_87_50,0.442157758259
valid_87_51,0.210973646147
valid_87_52,0.882668128151
valid_87_53,0.215953705485
valid_87_54,0.396017504425
valid_87_55,0.5026867168
valid_87_56,0.906622864488
valid_87_57,0.92994122432
valid_87_58,0.218832386562
valid_87_59,0.738964665048
valid_87_60,0.736777552911
valid_87_61,0.485411084816
valid_87_62,0.866244656183
valid_87_63,0.446759492867
valid_87_64,0.115353087679
valid_87_65,0.54809110108
valid_87_66,0.135792486296
valid_87_67,0.285306671738
valid_87_68,0.54163408819
valid_87_69,0.519557151434
valid_87_70,0.107782946973
valid_87_71,0.750503176141
valid_87_72,0.682291488787
valid_87_73,0.876543546164
valid_87_74,0.272002861561
valid_87_75,0.396661804812
valid_87_76,0.870425462495
valid_87_77,0.46991975798
valid_87_78,0.846144226807
valid_87_79,0.45903322671
valid_87_80,0.314549031004
valid_87_81,0.212360436627
valid_87_82,0.476882607774
valid_87_83,0.563598915991
valid_87_84,0.607654535981
valid_87_85,0.352564350281
valid_87_86,0.44923231465
valid_87_87,0.0
valid_87_88,0.937940358892
valid_87_89,0.606794586204
valid_87_90,0.683617232074
valid_87_91,0.519816359453
valid_87_92,0.0962116857884
valid_87_93,0.549655811122
valid_87_94,0.751935626819
valid_87_95,0.380146720413
valid_87_96,0.137335492736
valid_87_97,0.680044299662
valid_87_98,0.132007600358
valid_87_99,0.742206174618
valid_87_100,0.222973132174
valid_88_1,0.33914886163
valid_88_2,0.491360443696
valid_88_3,0.24814067433
valid_88_4,0.0739829022389
valid_88_5,0.11242840191
valid_88_6,0.937899101932
valid_88_7,0.462583527499
valid_88_8,0.208677565512
valid_88_9,0.195408201934
valid_88_10,0.960146312343
valid_88_11,0.284932427925
valid_88_12,0.454343213196
valid_88_13,0.318994866563
valid_88_14,0.870389622241
valid_88_15,0.520438543063
valid_88_16,0.207768576044
valid_88_17,0.179091702352
valid_88_18,0.193005768135
valid_88_19,0.176515633792
valid_88_20,0.451874319824
valid_88_21,0.156831266005
valid_88_22,0.203393591397
valid_88_23,0.485527474787
valid_88_24,0.194381869056
valid_88_25,0.722279400013
valid_88_26,0.306037753736
valid_88_27,0.258761995723
valid_88_28,0.151344457965
valid_88_29,0.892755827141
valid_88_30,0.132668499684
valid_88_31,0.244804450269
valid_88_32,0.629625377537
valid_88_33,0.435047642834
valid_88_34,0.23953312343
valid_88_35,0.211955647045
valid_88_36,0.300952039415
valid_88_37,0.299208286018
valid_88_38,0.530750490249
valid_88_39,0.187645023993
valid_88_40,0.382151220961
valid_88_41,0.408407411917
valid_88_42,0.103382121023
valid_88_43,0.603046052122
valid_88_44,0.496690136957
valid_88_45,0.485513690739
valid_88_46,0.805333339586
valid_88_47,0.421581117298
valid_88_48,0.113625595488
valid_88_49,0.489522633428
valid_88_50,0.519988062998
valid_88_51,0.305225282345
valid_88_52,0.861967491332
valid_88_53,0.194644744816
valid_88_54,0.130721576522
valid_88_55,0.285766461227
valid_88_56,0.966682105434
valid_88_57,0.911341162124
valid_88_58,0.114407436474
valid_88_59,0.598672026864
valid_88_60,0.589727248657
valid_88_61,0.27172352044
valid_88_62,0.749438550997
valid_88_63,0.579377561909
valid_88_64,0.131160042595
valid_88_65,0.583555543053
valid_88_66,0.125601528089
valid_88_67,0.128562654947
valid_88_68,0.389800178642
valid_88_69,0.34996748505
valid_88_70,0.157238243685
valid_88_71,0.730458125236
valid_88_72,0.430154643428
valid_88_73,0.943301020832
valid_88_74,0.148814472514
valid_88_75,0.311868016456
valid_88_76,0.929378440609
valid_88_77,0.40187726267
valid_88_78,0.847506009364
valid_88_79,0.315066296207
valid_88_80,0.367941320574
valid_88_81,0.08401717777
valid_88_82,0.383289189049
valid_88_83,0.681235594405
valid_88_84,0.382895836419
valid_88_85,0.161896157696
valid_88_86,0.458151861041
valid_88_87,0.911372156762
valid_88_88,0.0
valid_88_89,0.477419584252
valid_88_90,0.545689892746
valid_88_91,0.44850726553
valid_88_92,0.0970595020557
valid_88_93,0.396979897883
valid_88_94,0.596118127539
valid_88_95,0.212506785052
valid_88_96,0.183946209394
valid_88_97,0.640843260263
valid_88_98,0.11994898267
valid_88_99,0.785456042184
valid_88_100,0.246138158538
valid_89_1,0.630544911088
valid_89_2,0.355512405872
valid_89_3,0.177420591015
valid_89_4,0.0530767428814
valid_89_5,0.342969885265
valid_89_6,0.275704946951
valid_89_7,0.268220817015
valid_89_8,0.140099988165
valid_89_9,0.300330050495
valid_89_10,0.363324084321
valid_89_11,0.0737960312664
valid_89_12,0.679670538248
valid_89_13,0.444235411388
valid_89_14,0.599861958778
valid_89_15,0.195243245477
valid_89_16,0.130077724463
valid_89_17,0.390897440309
valid_89_18,0.147669496129
valid_89_19,0.434335226928
valid_89_20,0.44452613538
valid_89_21,0.0826296669373
valid_89_22,0.501191467801
valid_89_23,0.650615185156
valid_89_24,0.0607579566294
valid_89_25,0.795970977424
valid_89_26,0.0754846144028
valid_89_27,0.546587030464
valid_89_28,0.356695893549
valid_89_29,0.873146743248
valid_89_30,0.322009984185
valid_89_31,0.417429244074
valid_89_32,0.597735520678
valid_89_33,0.455713562111
valid_89_34,0.457137301496
valid_89_35,0.213668132157
valid_89_36,0.526190334922
valid_89_37,0.661567631948
valid_89_38,0.572489111792
valid_89_39,0.6650553118
valid_89_40,0.203444247556
valid_89_41,0.914369352094
valid_89_42,0.0435347730331
valid_89_43,0.593675283681
valid_89_44,0.563441602195
valid_89_45,0.910301552474
valid_89_46,0.717394404526
valid_89_47,0.459637925001
valid_89_48,0.0507863198814
valid_89_49,0.321642173793
valid_89_50,0.664114189299
valid_89_51,0.533329329355
valid_89_52,0.741162714434
valid_89_53,0.114477382078
valid_89_54,0.140777909882
valid_89_55,0.798917787
valid_89_56,0.31108079635
valid_89_57,0.695887725411
valid_89_58,0.0653322843021
valid_89_59,0.868615988265
valid_89_60,0.578630506337
valid_89_61,0.782821965216
valid_89_62,0.706110954556
valid_89_63,0.556172226075
valid_89_64,0.26064282706
valid_89_65,0.545169562258
valid_89_66,0.373401153241
valid_89_67,0.112817892649
valid_89_68,0.624875509846
valid_89_69,0.613285994317
valid_89_70,0.359632116318
valid_89_71,0.584152522969
valid_89_72,0.269076265127
valid_89_73,0.538839807364
valid_89_74,0.113353086632
valid_89_75,0.719506418265
valid_89_76,0.582340647563
valid_89_77,0.317252863212
valid_89_78,0.104392086427
valid_89_79,0.381690075132
valid_89_80,0.472490545575
valid_89_81,0.0610187278459
valid_89_82,0.750075598102
valid_89_83,0.699517295289
valid_89_84,0.455294288679
valid_89_85,0.32975717051
valid_89_86,0.152897349246
valid_89_87,0.70423253413
valid_89_88,0.715520397072
valid_89_89,0.0
valid_89_90,0.0836297339799
valid_89_91,0.398881860649
valid_89_92,0.293199172469
valid_89_93,0.876477593866
valid_89_94,0.0687271002992
valid_89_95,0.504048828167
valid_89_96,0.31722949393
valid_89_97,0.36165971899
valid_89_98,0.433655224733
valid_89_99,0.868155023065
valid_89_100,0.528711141284
valid_90_1,0.0355853744381
valid_90_2,0.113323374784
valid_90_3,0.129567585452
valid_90_4,0.40753669146
valid_90_5,0.00944849860129
valid_90_6,0.94215251461
valid_90_7,0.972458175129
valid_90_8,0.0929248123819
valid_90_9,0.0374879510184
valid_90_10,0.828885578275
valid_90_11,0.976933672781
valid_90_12,0.195264912304
valid_90_13,0.0420397771312
valid_90_14,0.336470012467
valid_90_15,0.929717244363
valid_90_16,0.936444456601
valid_90_17,0.00997378002732
valid_90_18,0.968055552082
valid_90_19,0.0234942132462
valid_90_20,0.14128579103
valid_90_21,0.960478150524
valid_90_22,0.0146877465559
valid_90_23,0.0396867897089
valid_90_24,0.96599551623
valid_90_25,0.0398454252325
valid_90_26,0.925220832685
valid_90_27,0.0466234472169
valid_90_28,0.0102307516803
valid_90_29,0.112988715763
valid_90_30,0.0105496414257
valid_90_31,0.0546902862969
valid_90_32,0.3594241031
valid_90_33,0.0984360778035
valid_90_34,0.0211844952566
valid_90_35,0.469751380388
valid_90_36,0.0637295188674
valid_90_37,0.0166977525024
valid_90_38,0.0538122517179
valid_90_39,0.028425730704
valid_90_40,0.064481141541
valid_90_41,0.0374729177104
valid_90_42,0.952373502658
valid_90_43,0.0353610310609
valid_90_44,0.227829906814
valid_90_45,0.083856795445
valid_90_46,0.337572786023
valid_90_47,0.62135321845
valid_90_48,0.929495834315
valid_90_49,0.117833638652
valid_90_50,0.0247217727757
valid_90_51,0.0114372091868
valid_90_52,0.286618514163
valid_90_53,0.0975797019391
valid_90_54,0.85708808561
valid_90_55,0.0445808012321
valid_90_56,0.871645657878
valid_90_57,0.50155584516
valid_90_58,0.39637015496
valid_90_59,0.121115740533
valid_90_60,0.180632227577
valid_90_61,0.0271636277716
valid_90_62,0.143742660676
valid_90_63,0.0232481121869
valid_90_64,0.0087956015046
valid_90_65,0.163766885166
valid_90_66,0.00968743757213
valid_90_67,0.424965228594
valid_90_68,0.0234898905888
valid_90_69,0.0405904473764
valid_90_70,0.00954058680613
valid_90_71,0.414004267361
valid_90_72,0.922619178082
valid_90_73,0.347729173786
valid_90_74,0.926130190441
valid_90_75,0.0241568634299
valid_90_76,0.172192595125
valid_90_77,0.0742100972829
valid_90_78,0.961602705557
valid_90_79,0.12781035843
valid_90_80,0.0364681257865
valid_90_81,0.426859112809
valid_90_82,0.0206203821115
valid_90_83,0.024476471838
valid_90_84,0.418933273589
valid_90_85,0.261802200225
valid_90_86,0.588293374579
valid_90_87,0.509408875752
valid_90_88,0.635287553619
valid_90_89,0.0233841642186
valid_90_90,0.0
valid_90_91,0.266137239363
valid_90_92,0.00907992046886
valid_90_93,0.0380737638442
valid_90_94,0.978829208616
valid_90_95,0.035657522743
valid_90_96,0.0122377518982
valid_90_97,0.868861167792
valid_90_98,0.0106259263509
valid_90_99,0.0321135004345
valid_90_100,0.0150412771166
valid_91_1,0.112315235681
valid_91_2,0.885041597495
valid_91_3,0.913266957102
valid_91_4,0.323644179065
valid_91_5,0.10426952803
valid_91_6,0.139890086455
valid_91_7,0.128038480955
valid_91_8,0.940579766038
valid_91_9,0.061220581561
valid_91_10,0.457469684808
valid_91_11,0.0913739107239
valid_91_12,0.517910738679
valid_91_13,0.529275785365
valid_91_14,0.498939463345
valid_91_15,0.411031267662
valid_91_16,0.178908019968
valid_91_17,0.268478382066
valid_91_18,0.106006938321
valid_91_19,0.0691172762381
valid_91_20,0.970907759655
valid_91_21,0.0733981996866
valid_91_22,0.180485124188
valid_91_23,0.33518334994
valid_91_24,0.0544573316756
valid_91_25,0.21958035934
valid_91_26,0.465739784509
valid_91_27,0.154014851095
valid_91_28,0.248400148425
valid_91_29,0.261882435192
valid_91_30,0.221297737659
valid_91_31,0.0644481643106
valid_91_32,0.25956787037
valid_91_33,0.46784305018
valid_91_34,0.0862129400891
valid_91_35,0.748544491544
valid_91_36,0.0571652356077
valid_91_37,0.216329876727
valid_91_38,0.934517856905
valid_91_39,0.0379079404762
valid_91_40,0.969130015558
valid_91_41,0.0557422479421
valid_91_42,0.0409110289638
valid_91_43,0.186787571656
valid_91_44,0.49198416103
valid_91_45,0.0853681317814
valid_91_46,0.417686535478
valid_91_47,0.226388298678
valid_91_48,0.0535138201668
valid_91_49,0.957156238337
valid_91_50,0.428509201959
valid_91_51,0.235708748423
valid_91_52,0.754726494082
valid_91_53,0.969120661788
valid_91_54,0.266092613726
valid_91_55,0.0755594131948
valid_91_56,0.416670829426
valid_91_57,0.809084495493
valid_91_58,0.554122686174
valid_91_59,0.143701308534
valid_91_60,0.113706350981
valid_91_61,0.0629319120532
valid_91_62,0.313713598098
valid_91_63,0.488539079337
valid_91_64,0.18759756075
valid_91_65,0.720249021928
valid_91_66,0.0998786177468
valid_91_67,0.711683638163
valid_91_68,0.0596789357871
valid_91_69,0.0695533265341
valid_91_70,0.14873237339
valid_91_71,0.702159077651
valid_91_72,0.528256155228
valid_91_73,0.173011201412
valid_91_74,0.0755929447508
valid_91_75,0.266340482137
valid_91_76,0.383333489662
valid_91_77,0.278876668831
valid_91_78,0.116391689809
valid_91_79,0.898002643059
valid_91_80,0.336553337597
valid_91_81,0.549055439275
valid_91_82,0.239435481559
valid_91_83,0.264702510272
valid_91_84,0.0895100755482
valid_91_85,0.066716436463
valid_91_86,0.932474685528
valid_91_87,0.211089935528
valid_91_88,0.39133305039
valid_91_89,0.0569420076415
valid_91_90,0.107124293071
valid_91_91,0.0
valid_91_92,0.124439724545
valid_91_93,0.108971940049
valid_91_94,0.100834169476
valid_91_95,0.0439258686115
valid_91_96,0.320524099772
valid_91_97,0.950288061932
valid_91_98,0.135274967996
valid_91_99,0.269777806519
valid_91_100,0.235170740089
valid_92_1,0.0350167900493
valid_92_2,0.12015472721
valid_92_3,0.0270816119318
valid_92_4,0.00710953007121
valid_92_5,0.972578398328
valid_92_6,0.0189662212376
valid_92_7,0.0115734235954
valid_92_8,0.0234790986822
valid_92_9,0.0182895070044
valid_92_10,0.117332940481
valid_92_11,0.00746303271288
valid_92_12,0.0334621014017
valid_92_13,0.0192526106752
valid_92_14,0.478639435682
valid_92_15,0.0174314344983
valid_92_16,0.00829885810804
valid_92_17,0.927317548121
valid_92_18,0.00750630005008
valid_92_19,0.0202330368832
valid_92_20,0.30894899346
valid_92_21,0.00691979546663
valid_92_22,0.924875236415
valid_92_23,0.0840501522964
valid_92_24,0.00740924529143
valid_92_25,0.463776669633
valid_92_26,0.00856860513895
valid_92_27,0.017701985504
valid_92_28,0.973413021107
valid_92_29,0.102334670236
valid_92_30,0.971328281265
valid_92_31,0.0209150295121
valid_92_32,0.0269884257568
valid_92_33,0.153543077359
valid_92_34,0.0204345271771
valid_92_35,0.0132991138225
valid_92_36,0.0147887960411
valid_92_37,0.848074434756
valid_92_38,0.220419121444
valid_92_39,0.0182082173309
valid_92_40,0.0787941873039
valid_92_41,0.0280375406025
valid_92_42,0.00649452328663
valid_92_43,0.301053645929
valid_92_44,0.0155542153359
valid_92_45,0.035921005828
valid_92_46,0.120245155818
valid_92_47,0.0289608487039
valid_92_48,0.00662056278001
valid_92_49,0.612171268962
valid_92_50,0.91522905959
valid_92_51,0.85022957448
valid_92_52,0.066350259574
valid_92_53,0.0543215943926
valid_92_54,0.00924752964375
valid_92_55,0.0234860923774
valid_92_56,0.119462862449
valid_92_57,0.0640627993763
valid_92_58,0.00917082674355
valid_92_59,0.0326049359614
valid_92_60,0.0186426166833
valid_92_61,0.0349436109694
valid_92_62,0.0303517552535
valid_92_63,0.839212624748
valid_92_64,0.968256004841
valid_92_65,0.715013900386
valid_92_66,0.951282494864
valid_92_67,0.0106763073745
valid_92_68,0.0376277278472
valid_92_69,0.0225329592649
valid_92_70,0.961412497815
valid_92_71,0.0459363518188
valid_92_72,0.0121725958012
valid_92_73,0.378454880006
valid_92_74,0.0105896245194
valid_92_75,0.950685333238
valid_92_76,0.577241995014
valid_92_77,0.0855294280675
valid_92_78,0.0143934099832
valid_92_79,0.0453467682275
valid_92_80,0.95074977128
valid_92_81,0.00865014473207
valid_92_82,0.138439419829
valid_92_83,0.942870565708
valid_92_84,0.0122294033503
valid_92_85,0.0102654381262
valid_92_86,0.0346153326398
valid_92_87,0.0346159004855
valid_92_88,0.168175695026
valid_92_89,0.0617725237458
valid_92_90,0.00935273231145
valid_92_91,0.526519421485
valid_92_92,0.0
valid_92_93,0.095000748453
valid_92_94,0.0103802724701
valid_92_95,0.0184056921449
valid_92_96,0.962928414232
valid_92_97,0.087403976057
valid_92_98,0.96007066016
valid_92_99,0.755670679705
valid_92_100,0.970180865307
valid_93_1,0.784246143735
valid_93_2,0.56995941459
valid_93_3,0.217223832346
valid_93_4,0.039550922903
valid_93_5,0.170104268662
valid_93_6,0.186452249606
valid_93_7,0.186032398595
valid_93_8,0.13968378759
valid_93_9,0.344444280809
valid_93_10,0.292883474084
valid_93_11,0.0526565852331
valid_93_12,0.728887141852
valid_93_13,0.305262124171
valid_93_14,0.534428834282
valid_93_15,0.214238738076
valid_93_16,0.0759855218656
valid_93_17,0.31454677909
valid_93_18,0.0810150778746
valid_93_19,0.470777637554
valid_93_20,0.604338711099
valid_93_21,0.0560749876456
valid_93_22,0.3672010056
valid_93_23,0.718373015656
valid_93_24,0.0522399079378
valid_93_25,0.635563351383
valid_93_26,0.0575116793195
valid_93_27,0.743816225783
valid_93_28,0.224332804509
valid_93_29,0.828839743938
valid_93_30,0.258607923515
valid_93_31,0.278623727666
valid_93_32,0.383314169931
valid_93_33,0.634154765365
valid_93_34,0.536081959514
valid_93_35,0.16697775703
valid_93_36,0.716060497241
valid_93_37,0.769438805911
valid_93_38,0.618211554533
valid_93_39,0.757226780125
valid_93_40,0.268066836744
valid_93_41,0.875954950895
valid_93_42,0.042742077543
valid_93_43,0.632312873097
valid_93_44,0.444822886108
valid_93_45,0.786561422421
valid_93_46,0.650178093269
valid_93_47,0.270300899441
valid_93_48,0.0465311871711
valid_93_49,0.36348634973
valid_93_50,0.568544308622
valid_93_51,0.448168459612
valid_93_52,0.681444085695
valid_93_53,0.0990239148638
valid_93_54,0.121212495482
valid_93_55,0.876512456344
valid_93_56,0.229749360848
valid_93_57,0.486282592685
valid_93_58,0.0530905088119
valid_93_59,0.747033204421
valid_93_60,0.529502304943
valid_93_61,0.865187446562
valid_93_62,0.48676590829
valid_93_63,0.377413676061
valid_93_64,0.161206765498
valid_93_65,0.495617897273
valid_93_66,0.270483758719
valid_93_67,0.0738230634233
valid_93_68,0.519391623887
valid_93_69,0.523274528637
valid_93_70,0.273216063249
valid_93_71,0.485151149955
valid_93_72,0.133035811994
valid_93_73,0.276432705506
valid_93_74,0.100134081229
valid_93_75,0.760789588661
valid_93_76,0.486050652074
valid_93_77,0.379920776252
valid_93_78,0.0951958088414
valid_93_79,0.242087431063
valid_93_80,0.427550343205
valid_93_81,0.0419260617137
valid_93_82,0.853016790225
valid_93_83,0.487592639637
valid_93_84,0.268141284012
valid_93_85,0.201273874427
valid_93_86,0.150766539276
valid_93_87,0.577567014721
valid_93_88,0.551849815283
valid_93_89,0.879248602756
valid_93_90,0.0677208415759
valid_93_91,0.361489521048
valid_93_92,0.179191802183
valid_93_93,0.0
valid_93_94,0.0673170714122
valid_93_95,0.330248293181
valid_93_96,0.308868413459
valid_93_97,0.375878660561
valid_93_98,0.215807884885
valid_93_99,0.795556158066
valid_93_100,0.356825245543
valid_94_1,0.0587716001022
valid_94_2,0.191048041845
valid_94_3,0.232625555302
valid_94_4,0.459977758449
valid_94_5,0.0190455887535
valid_94_6,0.975328475886
valid_94_7,0.966216156172
valid_94_8,0.14103232961
valid_94_9,0.0655359002316
valid_94_10,0.945849010236
valid_94_11,0.974203592043
valid_94_12,0.289057405816
valid_94_13,0.0585181705892
valid_94_14,0.564109920831
valid_94_15,0.935376145327
valid_94_16,0.911557821739
valid_94_17,0.018496095065
valid_94_18,0.964052822166
valid_94_19,0.0553186653733
valid_94_20,0.307983575818
valid_94_21,0.922661802199
valid_94_22,0.0379047186282
valid_94_23,0.110475383331
valid_94_24,0.940932241352
valid_94_25,0.0813537848247
valid_94_26,0.927794824011
valid_94_27,0.078555903316
valid_94_28,0.0242489190512
valid_94_29,0.229760639885
valid_94_30,0.0222188816734
valid_94_31,0.125834149574
valid_94_32,0.58724742669
valid_94_33,0.207782529904
valid_94_34,0.0551202265737
valid_94_35,0.594701706333
valid_94_36,0.126331852225
valid_94_37,0.0371271283731
valid_94_38,0.111151491727
valid_94_39,0.0414641146816
valid_94_40,0.143631808553
valid_94_41,0.0647467429607
valid_94_42,0.914123887021
valid_94_43,0.0730427672485
valid_94_44,0.31611935136
valid_94_45,0.149465416694
valid_94_46,0.618722053179
valid_94_47,0.720157175868
valid_94_48,0.872419122058
valid_94_49,0.214393345681
valid_94_50,0.0529299620821
valid_94_51,0.0211375075164
valid_94_52,0.515487510913
valid_94_53,0.133643466867
valid_94_54,0.862995956065
valid_94_55,0.0703104424383
valid_94_56,0.943730428956
valid_94_57,0.723675525875
valid_94_58,0.397732573505
valid_94_59,0.195456107556
valid_94_60,0.366990364068
valid_94_61,0.0671405027822
valid_94_62,0.278392546345
valid_94_63,0.0715765108261
valid_94_64,0.0187001487764
valid_94_65,0.29740598503
valid_94_66,0.0208347483055
valid_94_67,0.447019209243
valid_94_68,0.056359499407
valid_94_69,0.0888336137359
valid_94_70,0.0199665109568
valid_94_71,0.558786877313
valid_94_72,0.925254518371
valid_94_73,0.628799749433
valid_94_74,0.860766453439
valid_94_75,0.068648686764
valid_94_76,0.393506484477
valid_94_77,0.124448672711
valid_94_78,0.985102551021
valid_94_79,0.253436671089
valid_94_80,0.101004013732
valid_94_81,0.463776487923
valid_94_82,0.0450590800457
valid_94_83,0.079171956897
valid_94_84,0.554874557077
valid_94_85,0.292008986377
valid_94_86,0.650771482237
valid_94_87,0.751349004408
valid_94_88,0.830086546945
valid_94_89,0.0394259608967
valid_94_90,0.994020301938
valid_94_91,0.414982164628
valid_94_92,0.0174580102155
valid_94_93,0.0823130302548
valid_94_94,0.0
valid_94_95,0.0597184567626
valid_94_96,0.0261695988211
valid_94_97,0.893976290763
valid_94_98,0.0225757921326
valid_94_99,0.122228256697
valid_94_100,0.0468535672068
valid_95_1,0.406343519041
valid_95_2,0.259208539807
valid_95_3,0.157780673644
valid_95_4,0.0725135437569
valid_95_5,0.0837346815903
valid_95_6,0.214081400486
valid_95_7,0.228282167751
valid_95_8,0.0842561931972
valid_95_9,0.908219936324
valid_95_10,0.227079649133
valid_95_11,0.159297164937
valid_95_12,0.43892333973
valid_95_13,0.224576776959
valid_95_14,0.312305216504
valid_95_15,0.302098064421
valid_95_16,0.17101048542
valid_95_17,0.0847156360299
valid_95_18,0.18938924032
valid_95_19,0.914952963301
valid_95_20,0.358823322404
valid_95_21,0.108170434028
valid_95_22,0.0956903915852
valid_95_23,0.800892375602
valid_95_24,0.0707206690071
valid_95_25,0.187393401311
valid_95_26,0.0997754504677
valid_95_27,0.458001556083
valid_95_28,0.110371780163
valid_95_29,0.487461137401
valid_95_30,0.11417680353
valid_95_31,0.953187721932
valid_95_32,0.922416562102
valid_95_33,0.8016787845
valid_95_34,0.92074067978
valid_95_35,0.237100738206
valid_95_36,0.701411658658
valid_95_37,0.256577004625
valid_95_38,0.346453887641
valid_95_39,0.544209675974
valid_95_40,0.0911519906955
valid_95_41,0.34641946646
valid_95_42,0.0672153253697
valid_95_43,0.142799771905
valid_95_44,0.259450327402
valid_95_45,0.386382600147
valid_95_46,0.942297848485
valid_95_47,0.888347822
valid_95_48,0.0650156757415
valid_95_49,0.165588714095
valid_95_50,0.371967274837
valid_95_51,0.169980617838
valid_95_52,0.826110796728
valid_95_53,0.0789101957363
valid_95_54,0.100963542561
valid_95_55,0.386940888683
valid_95_56,0.226372487692
valid_95_57,0.296603111853
valid_95_58,0.0709637134343
valid_95_59,0.429271687791
valid_95_60,0.899393732941
valid_95_61,0.621888953238
valid_95_62,0.188506958526
valid_95_63,0.145659499917
valid_95_64,0.0544272672229
valid_95_65,0.363075333315
valid_95_66,0.11078214004
valid_95_67,0.116549804537
valid_95_68,0.942845221405
valid_95_69,0.955332582026
valid_95_70,0.127133017538
valid_95_71,0.495130173023
valid_95_72,0.274629223399
valid_95_73,0.146151792891
valid_95_74,0.144892254998
valid_95_75,0.489832456503
valid_95_76,0.185235599744
valid_95_77,0.292187444581
valid_95_78,0.0892765506476
valid_95_79,0.202010992159
valid_95_80,0.229302254327
valid_95_81,0.071492797939
valid_95_82,0.339880082421
valid_95_83,0.248047452462
valid_95_84,0.93648438967
valid_95_85,0.926967556185
valid_95_86,0.089471716493
valid_95_87,0.313465246207
valid_95_88,0.409667062297
valid_95_89,0.271046297985
valid_95_90,0.0745883717178
valid_95_91,0.246824354036
valid_95_92,0.0824031457368
valid_95_93,0.28656073668
valid_95_94,0.054755098036
valid_95_95,0.0
valid_95_96,0.135420162343
valid_95_97,0.289350087524
valid_95_98,0.0871246249309
valid_95_99,0.394601639166
valid_95_100,0.210434966133
valid_96_1,0.0699307478485
valid_96_2,0.322340105849
valid_96_3,0.0663263835573
valid_96_4,0.009716376068
valid_96_5,0.953023862228
valid_96_6,0.0355340401099
valid_96_7,0.0194114787452
valid_96_8,0.0629842119895
valid_96_9,0.0388765461658
valid_96_10,0.276654208573
valid_96_11,0.0115683788276
valid_96_12,0.0864981862642
valid_96_13,0.0355369185465
valid_96_14,0.615753161438
valid_96_15,0.0414231603015
valid_96_16,0.0133114237697
valid_96_17,0.937178048282
valid_96_18,0.0111315624808
valid_96_19,0.0387751839599
valid_96_20,0.594653410249
valid_96_21,0.0101350358206
valid_96_22,0.915312940667
valid_96_23,0.194864436186
valid_96_24,0.00959941662934
valid_96_25,0.562282760101
valid_96_26,0.0141634314139
valid_96_27,0.0381978152694
valid_96_28,0.961292863012
valid_96_29,0.193405849465
valid_96_30,0.968654868278
valid_96_31,0.0343438248142
valid_96_32,0.0581385095293
valid_96_33,0.394279552788
valid_96_34,0.0383469122029
valid_96_35,0.0260420098527
valid_96_36,0.0318421090172
valid_96_37,0.890811783227
valid_96_38,0.441403858254
valid_96_39,0.0354971079697
valid_96_40,0.207113168596
valid_96_41,0.0469899104623
valid_96_42,0.00866956863609
valid_96_43,0.471301331851
valid_96_44,0.0297479340142
valid_96_45,0.0526713067667
valid_96_46,0.29390846252
valid_96_47,0.050673566827
valid_96_48,0.00908235199745
valid_96_49,0.771811608984
valid_96_50,0.922094441112
valid_96_51,0.866364559225
valid_96_52,0.204511816844
valid_96_53,0.127606492107
valid_96_54,0.0152829977875
valid_96_55,0.0551051600063
valid_96_56,0.178462629963
valid_96_57,0.145292256289
valid_96_58,0.0136569378371
valid_96_59,0.0680677795839
valid_96_60,0.0364700346943
valid_96_61,0.0641478107372
valid_96_62,0.0526120912817
valid_96_63,0.877844896965
valid_96_64,0.975861095635
valid_96_65,0.829057139048
valid_96_66,0.941183746138
valid_96_67,0.016912096929
valid_96_68,0.0643998720126
valid_96_69,0.0524276095874
valid_96_70,0.935911265761
valid_96_71,0.109889893366
valid_96_72,0.0218294110799
valid_96_73,0.434312182129
valid_96_74,0.0162944229599
valid_96_75,0.965477623693
valid_96_76,0.688112328514
valid_96_77,0.160150610448
valid_96_78,0.0212002898834
valid_96_79,0.105208961055
valid_96_80,0.986105481087
